Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Guatemala,"chuva, san marcos",2010,,,0.1277139208173691,0.12376237623762376,0.1303780964797914,0.125,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.125,0.011764705882352941,0.04,0,0.0,,1,1066.8,1584.96,1325.88
Colombia,huila,2016,Caturra,Washed / Wet,0.12626262626262627,0.12626262626262627,0.1303780964797914,0.1277139208173691,0.12626262626262627,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011775788977861516,0.0,1,6.0,,2,,,
Colombia,huila,2015,Caturra,Washed / Wet,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.125,0.1,0.1,0.1,0.1277139208173691,0.011775788977861516,0.12,0,0.0,Green,1,1600.0,1950.0,1775.0
Taiwan,natou county,2015,Typica,Semi-washed / Semi-pulped,0.1303780964797914,0.1277139208173691,0.125,0.13192612137203166,0.125,0.12626262626262627,0.1,0.1,0.1,0.12626262626262627,0.011775788977861516,0.11,0,0.0,Green,0,800.0,800.0,800.0
"Tanzania, United Republic Of",mbeya,2014,Other,Washed / Wet,0.125,0.1277139208173691,0.1277139208173691,0.12626262626262627,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011775788977861516,0.12,0,0.0,Green,2,1620.0,1620.0,1620.0
Colombia,huila,2012,Caturra,Washed / Wet,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.125,0.1,0.1,0.1,0.12626262626262627,0.011775788977861516,0.11,0,0.0,Green,3,1600.0,1950.0,1775.0
Mexico,coatepec,2012,Typica,Semi-washed / Semi-pulped,0.12903225806451613,0.125,0.12903225806451613,0.1277139208173691,0.13333333333333333,0.12626262626262627,0.1,0.1,0.1,0.12239902080783353,0.011775788977861516,0.11,0,0.0,,0,1200.0,1200.0,1200.0
Brazil,south of minas,2011,Bourbon,Natural / Dry,0.125,0.12626262626262627,0.12903225806451613,0.12903225806451613,0.125,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011775788977861516,0.11,0,0.0,Green,2,1200.0,1200.0,1200.0
Brazil,south of minas,2011,Catuai,Natural / Dry,0.125,0.125,0.12903225806451613,0.125,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011775788977861516,0.12,0,0.0,Green,2,1000.0,1000.0,1000.0
Kenya,,2010,,,0.125,0.1303780964797914,0.1277139208173691,0.12239902080783353,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011775788977861516,0.06,1,0.0,,9,,,
Taiwan,"dongshan dist., tainan city 臺南市東山區",2016,Typica,Natural / Dry,0.12626262626262627,0.13192612137203166,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.1,0.1,0.1,0.125,0.011788282447247436,0.0,0,0.0,Green,0,350.0,350.0,350.0
Uganda,eastern,2013,SL14,Natural / Dry,0.12903225806451613,0.12626262626262627,0.1303780964797914,0.1303780964797914,0.12121212121212122,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011788282447247436,0.12,0,0.0,Green,1,1400.0,1900.0,1650.0
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.1303780964797914,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1277139208173691,0.125,0.1,0.1,0.1,0.12376237623762376,0.011788282447247436,0.0,3,0.0,,15,,,
Ethiopia,sidamo,2010,,,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.125,0.011788282447247436,0.1,0,0.0,,2,1500.0,2000.0,1750.0
Ethiopia,sidamo,2010,,,0.1347708894878706,0.12626262626262627,0.12626262626262627,0.125,0.1277139208173691,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011788282447247436,0.1,0,0.0,,4,1500.0,2000.0,1750.0
Thailand,thailand,2015,Caturra,Pulped natural / honey,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.125,0.12903225806451613,0.1,0.1,0.1,0.125,0.011799410029498525,0.12,0,0.0,Green,0,,,
Kenya,nyeri,2014,SL34,Washed / Wet,0.12626262626262627,0.1277139208173691,0.13192612137203166,0.12626262626262627,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011799410029498525,0.13,0,0.0,Green,0,1800.0,1800.0,1800.0
Honduras,marcala,2014,Catuai,Washed / Wet,0.1277139208173691,0.12903225806451613,0.125,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.12239902080783353,0.011799410029498525,0.11,0,0.0,Green,4,1450.0,1450.0,1450.0
El Salvador,santa ana,2012,,,0.12903225806451613,0.125,0.125,0.12004801920768307,0.1303780964797914,0.12626262626262627,0.1,0.1,0.10718113612004287,0.12903225806451613,0.011799410029498525,0.15,0,0.0,,3,1200.0,1200.0,1200.0
Nicaragua,jinotega,2010,,,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.11764705882352941,0.011799410029498525,0.18,0,0.0,,2,800.0,1050.0,925.0
El Salvador,apaneca,2016,Bourbon,Washed / Wet,0.1277139208173691,0.1277139208173691,0.13333333333333333,0.125,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.125,0.011810558639423645,0.0,0,0.0,Blue-Green,2,1350.0,1350.0,1350.0
Indonesia,"temanggung, indonesia",2016,Java,Washed / Wet,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.12,0,0.0,Green,7,1200.0,1200.0,1200.0
Japan,ada okinawa japan,,Mundo Novo,Pulped natural / honey,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1347708894878706,0.12376237623762376,0.1277139208173691,0.1,0.1,0.1,0.12376237623762376,0.011810558639423645,0.12,0,0.0,Green,0,170.0,170.0,170.0
Costa Rica,tarrazu,2015,Catuai,Washed / Wet,0.12376237623762376,0.12903225806451613,0.1303780964797914,0.1277139208173691,0.13333333333333333,0.12626262626262627,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.1,0,0.0,Blue-Green,2,1150.0,1150.0,1150.0
Guatemala,acatenango,2015,Bourbon,Washed / Wet,0.12903225806451613,0.1277139208173691,0.13192612137203166,0.125,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.1,0,0.0,Green,1,1600.0,1600.0,1600.0
Costa Rica,tarrazu,2014,Caturra,Washed / Wet,0.12239902080783353,0.125,0.1277139208173691,0.1394700139470014,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.12,0,0.0,Green,0,1750.0,1750.0,1750.0
Ethiopia,yirgacheffe,2014,Ethiopian Yirgacheffe,Washed / Wet,0.12376237623762376,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.1,0,0.0,,3,1900.0,1900.0,1900.0
Costa Rica,costa rica,2014,Other,Other,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.12903225806451613,0.1303780964797914,0.11655011655011654,0.1,0.1,0.1,0.1303780964797914,0.011810558639423645,0.08,0,0.0,Green,1,1750.0,1750.0,1750.0
Costa Rica,west valley,2014,Catuai,Washed / Wet,0.125,0.13192612137203166,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.125,0.011810558639423645,0.11,0,0.0,Green,4,1200.0,1200.0,1200.0
Costa Rica,,2012,,Washed / Wet,0.12376237623762376,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12626262626262627,0.125,0.1,0.1,0.10718113612004287,0.12626262626262627,0.011810558639423645,0.0,1,0.0,Green,10,,,
Taiwan,taichung xinshe 台中市新社區,2014,Typica,Washed / Wet,0.125,0.12626262626262627,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011810558639423645,0.11,0,0.0,Green,0,1000.0,1000.0,1000.0
Colombia,santander,2013,Caturra,Washed / Wet,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.0,0,0.0,Green,0,1550.0,1550.0,1550.0
Kenya,nyeri,2012,SL28,Washed / Wet,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.125,0.13192612137203166,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.11,0,0.0,Bluish-Green,0,2000.0,2000.0,2000.0
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.125,0.1277139208173691,0.1303780964797914,0.1277139208173691,0.1303780964797914,0.125,0.1,0.1,0.1,0.1303780964797914,0.011810558639423645,0.11,0,0.0,Green,4,1310.64,1310.64,1310.64
Guatemala,acatenango,2012,Bourbon,Washed / Wet,0.1303780964797914,0.1277139208173691,0.1303780964797914,0.125,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.125,0.011810558639423645,0.12,0,0.0,Green,4,1524.0,1524.0,1524.0
Mexico,el remudadero,2012,Typica,Washed / Wet,0.1277139208173691,0.13192612137203166,0.1303780964797914,0.12626262626262627,0.12626262626262627,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.13,0,0.0,,3,1200.0,1200.0,1200.0
Uganda,mbale,2012,Other,Washed / Wet,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12626262626262627,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.11,0,0.0,Blue-Green,3,1700.0,1850.0,1775.0
Peru,"penachi, cecanor",,,,0.1303780964797914,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.0,0,0.0,,3,,,
Ethiopia,sidamo,2010,,,0.1347708894878706,0.12903225806451613,0.12903225806451613,0.125,0.125,0.12626262626262627,0.1,0.1,0.1,0.1277139208173691,0.011810558639423645,0.2,0,0.0,,3,1500.0,2000.0,1750.0
Kenya,nyeri,,SL34,Washed / Wet,0.12626262626262627,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.12626262626262627,0.1,0.1,0.1,0.1277139208173691,0.011823126034523528,0.11,0,0.0,Blue-Green,5,1754.0,1754.0,1754.0
Colombia,santander,2016,Other,Washed / Wet,0.1277139208173691,0.1303780964797914,0.13192612137203166,0.12626262626262627,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.12376237623762376,0.011823126034523528,0.0,0,0.0,Blue-Green,4,1500.0,1500.0,1500.0
Colombia,huila,2016,Caturra,Washed / Wet,0.12626262626262627,0.1277139208173691,0.13192612137203166,0.125,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.0,0,1.0,Green,5,,,
Kenya,nyeri,2013,Peaberry,Washed / Wet,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011823126034523528,0.1,0,0.0,Bluish-Green,2,1800.0,1800.0,1800.0
Guatemala,jalapa,2014,Pacas,Washed / Wet,0.12903225806451613,0.1277139208173691,0.1303780964797914,0.12626262626262627,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011823126034523528,0.11,0,0.0,Green,1,1524.0,1524.0,1524.0
Guatemala,oriente,2014,Bourbon,Washed / Wet,0.125,0.12626262626262627,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12239902080783353,0.011823126034523528,0.09,0,0.0,Green,0,1219.2,1219.2,1219.2
Colombia,santander,2013,Caturra,Washed / Wet,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.13192612137203166,0.11764705882352941,0.1,0.1,0.1,0.1277139208173691,0.011823126034523528,0.0,0,0.0,,0,1550.0,1550.0,1550.0
Colombia,huila,2013,Caturra,Washed / Wet,0.12903225806451613,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.125,0.1,0.1,0.1,0.12626262626262627,0.011823126034523528,0.0,0,0.0,,5,1600.0,1900.0,1750.0
Kenya,,2013,SL28,Washed / Wet,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12376237623762376,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.0,0,0.0,Green,0,,,
Colombia,huila,2012,Caturra,Washed / Wet,0.1303780964797914,0.1277139208173691,0.1277139208173691,0.125,0.13192612137203166,0.12626262626262627,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.0,0,0.0,Green,2,1750.0,1750.0,1750.0
Costa Rica,tres rios,2012,Bourbon,Semi-washed / Semi-pulped,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.125,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.12,0,0.0,Bluish-Green,2,1450.0,1700.0,1575.0
Colombia,huila,2012,Caturra,Washed / Wet,0.1347708894878706,0.1303780964797914,0.12903225806451613,0.12903225806451613,0.12376237623762376,0.1277139208173691,0.1,0.1,0.1,0.12376237623762376,0.011823126034523528,0.11,0,0.0,Green,6,1800.0,1800.0,1800.0
Brazil,vale da grama,2011,Bourbon,Semi-washed / Semi-pulped,0.125,0.125,0.12903225806451613,0.12903225806451613,0.13192612137203166,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011823126034523528,0.12,0,0.0,Green,2,1300.0,1300.0,1300.0
Brazil,mountains of minas gerais,2011,Catuai,Semi-washed / Semi-pulped,0.11764705882352941,0.125,0.13333333333333333,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.1,0.1,0.1,0.13333333333333333,0.011823126034523528,0.11,0,0.0,Blue-Green,1,1100.0,1100.0,1100.0
Costa Rica,valle central,2018,Caturra,Washed / Wet,0.12626262626262627,0.1303780964797914,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.125,0.011834319526627219,0.1,0,0.0,Bluish-Green,2,1200.0,1200.0,1200.0
Uganda,eastern uganda,2016,SL14,Washed / Wet,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011834319526627219,0.11,0,0.0,Green,1,1750.0,1750.0,1750.0
China,yunnan,2015,Catimor,Washed / Wet,0.12903225806451613,0.12626262626262627,0.1303780964797914,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.12626262626262627,0.011834319526627219,0.1,0,0.0,Green,1,1680.0,1680.0,1680.0
Costa Rica,tarrazu,2014,Caturra,Washed / Wet,0.12626262626262627,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.12626262626262627,0.011834319526627219,0.11,0,0.0,Green,0,1700.0,1700.0,1700.0
Colombia,cauca,2016,Other,Washed / Wet,0.12376237623762376,0.1303780964797914,0.1277139208173691,0.1277139208173691,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011834319526627219,0.12,1,0.0,Green,0,1800.0,1800.0,1800.0
China,yunnan,2013,Other,Washed / Wet,0.1303780964797914,0.125,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.1,0.1,0.1,0.12626262626262627,0.011834319526627219,0.0,0,0.0,Green,2,1100.0,1100.0,1100.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.12239902080783353,0.1277139208173691,0.1303780964797914,0.1277139208173691,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.13333333333333333,0.011834319526627219,0.11,0,0.0,Green,2,1310.64,1310.64,1310.64
Kenya,nyeri,2012,SL28,Washed / Wet,0.12626262626262627,0.1277139208173691,0.1303780964797914,0.125,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.011834319526627219,0.11,0,0.0,Blue-Green,0,2000.0,2000.0,2000.0
Mexico,hustusco,2012,Typica,Washed / Wet,0.125,0.12626262626262627,0.1347708894878706,0.12376237623762376,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.12626262626262627,0.011834319526627219,0.12,0,0.0,Green,0,1350.0,1350.0,1350.0
Mexico,jaltenango,2012,Typica,Washed / Wet,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.1303780964797914,0.011834319526627219,0.11,0,0.0,,4,1500.0,1500.0,1500.0
Guatemala,"el tumbador, san marcos",2012,Bourbon,Washed / Wet,0.1303780964797914,0.125,0.1303780964797914,0.125,0.13333333333333333,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011834319526627219,0.11,0,0.0,Green,2,,,
Brazil,mmm,0,,,0.12804097311139565,0.12804097311139565,0.12690355329949238,0.12903225806451613,0.13550135501355015,0.12121212121212122,0.10526315789473684,0.1,0.1,0.12300123001230011,0.011834319526627219,0.0,0,0.0,,4,,,
Brazil,test,0,,,0.12239902080783353,0.1303780964797914,0.12903225806451613,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011834319526627219,0.0,2,0.0,,0,,,
Costa Rica,tarrazu,2016,Caturra,Washed / Wet,0.13192612137203166,0.1277139208173691,0.1277139208173691,0.125,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.12626262626262627,0.011845534233593935,0.1,0,0.0,Blue-Green,3,1300.0,1300.0,1300.0
Indonesia,sumatra brastagi,2017,Mandheling,Other,0.1303780964797914,0.1303780964797914,0.1277139208173691,0.13192612137203166,0.1277139208173691,0.1277139208173691,0.1,0.1,0.1,0.125,0.011845534233593935,0.0,0,0.0,Blue-Green,3,1400.0,1400.0,1400.0
Colombia,pitalito,2016,Caturra,Natural / Dry,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.12626262626262627,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011845534233593935,0.0,0,0.0,Green,1,,,
Colombia,huila,2014,Caturra,Washed / Wet,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.12626262626262627,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011845534233593935,0.0,0,0.0,Green,3,1600.0,1950.0,1775.0
Taiwan,"mountain ali, taiwan",2012,Typica,Washed / Wet,0.1277139208173691,0.1277139208173691,0.12903225806451613,0.125,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011845534233593935,0.11,0,0.0,Blue-Green,0,1200.0,1200.0,1200.0
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.12626262626262627,0.12626262626262627,0.13333333333333333,0.1277139208173691,0.13333333333333333,0.12626262626262627,0.1,0.1,0.1,0.1277139208173691,0.011845534233593935,0.11,0,0.0,Blue-Green,1,,,
Mexico,tapachula,2012,Pacamara,Washed / Wet,0.12903225806451613,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011845534233593935,0.12,2,0.0,,4,900.0,900.0,900.0
Ethiopia,limu,2010,,,0.13333333333333333,0.12903225806451613,0.1277139208173691,0.12626262626262627,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011845534233593935,0.2,0,0.0,,2,,,
Kenya,nyeri,2018,SL28,Washed / Wet,0.1364256480218281,0.13192612137203166,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12626262626262627,0.1,0.1,0.1,0.12239902080783353,0.011858176212498519,0.11,0,0.0,Green,4,1800.0,1800.0,1800.0
Honduras,comayagua,2016,Caturra,,0.12626262626262627,0.125,0.12903225806451613,0.1303780964797914,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011858176212498519,0.1,0,0.0,Green,3,1500.0,1500.0,1500.0
Colombia,huila,2016,Caturra,Washed / Wet,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.1303780964797914,0.11764705882352941,0.1,0.1,0.1,0.13333333333333333,0.011858176212498519,0.0,0,3.0,Green,5,,,
Honduras,central region,2016,Catuai,Washed / Wet,0.13192612137203166,0.12626262626262627,0.13192612137203166,0.12903225806451613,0.12626262626262627,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011858176212498519,0.11,0,1.0,Green,2,1500.0,1500.0,1500.0
Colombia,la plata,2016,,,0.1303780964797914,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011858176212498519,0.0,0,2.0,,4,,,
Colombia,huila,2015,Caturra,Natural / Dry,0.12903225806451613,0.1303780964797914,0.125,0.1303780964797914,0.12376237623762376,0.1277139208173691,0.1,0.1,0.1,0.1364256480218281,0.011858176212498519,0.11,6,0.0,Green,0,442.0,442.0,442.0
Colombia,huila,2013,Caturra,Washed / Wet,0.12903225806451613,0.13192612137203166,0.1364256480218281,0.1277139208173691,0.13192612137203166,0.12376237623762376,0.1,0.1,0.1,0.12239902080783353,0.011858176212498519,0.0,0,0.0,Green,0,1800.0,1800.0,1800.0
Mexico,tuxtla gutierrez,2012,Typica,Washed / Wet,0.125,0.12903225806451613,0.12903225806451613,0.1277139208173691,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011858176212498519,0.12,0,0.0,Blue-Green,1,1700.0,1700.0,1700.0
Brazil,vale da grama,2011,Yellow Bourbon,,0.12239902080783353,0.125,0.13333333333333333,0.12903225806451613,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011858176212498519,0.0,0,0.0,,4,1200.0,1350.0,1275.0
Brazil,south of minas,2011,,,0.125,0.125,0.13333333333333333,0.13333333333333333,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011858176212498519,0.02,0,0.0,,2,900.0,1200.0,1050.0
Ethiopia,limu,,,,0.12903225806451613,0.12903225806451613,0.12626262626262627,0.12903225806451613,0.13333333333333333,0.12626262626262627,0.1,0.1,0.1,0.12903225806451613,0.011858176212498519,0.0,0,0.0,,1,1097.28,1889.76,1493.52
